,ID,Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Jersey Number,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
12502,225395,21,63.0,75,1.0,3.0,1.0,31.0,16.0,12.0,17.0,28.0,15.0,17.0,16.0,19.0,27.0,19.0,41.0,49.0,36.0,63.0,45.0,26.0,57.0,41.0,64.0,14.0,25.0,20.0,15.0,30.0,24.0,33.0,13.0,17.0,15.0,65.0,58.0,59.0,59.0,64.0
12503,242547,22,63.0,67,1.0,3.0,2.0,17.0,60.0,26.0,54.0,59.0,29.0,60.0,47.0,33.0,47.0,63.0,64.0,67.0,63.0,60.0,62.0,54.0,65.0,65.0,72.0,31.0,60.0,61.0,28.0,33.0,34.0,44.0,64.0,63.0,59.0,7.0,11.0,11.0,7.0,14.0
12504,243315,19,63.0,77,1.0,3.0,2.0,38.0,32.0,67.0,58.0,54.0,54.0,60.0,41.0,45.0,35.0,66.0,66.0,65.0,70.0,56.0,65.0,59.0,62.0,51.0,70.0,52.0,28.0,12.0,61.0,42.0,57.0,44.0,41.0,12.0,15.0,7.0,10.0,13.0,8.0,14.0
12505,244083,21,63.0,72,1.0,3.0,2.0,6.0,55.0,51.0,46.0,64.0,34.0,58.0,63.0,57.0,59.0,63.0,67.0,68.0,77.0,63.0,82.0,73.0,80.0,66.0,45.0,58.0,68.0,59.0,59.0,63.0,40.0,53.0,62.0,63.0,58.0,10.0,7.0,7.0,6.0,14.0
12506,182387,35,63.0,63,1.0,3.0,2.0,33.0,62.0,49.0,68.0,65.0,56.0,57.0,45.0,45.0,64.0,67.0,56.0,36.0,42.0,69.0,59.0,48.0,49.0,49.0,78.0,52.0,57.0,67.0,31.0,52.0,43.0,61.0,66.0,68.0,63.0,15.0,13.0,10.0,14.0,6.0
12507,191859,30,63.0,63,1.0,4.0,2.0,25.0,70.0,32.0,52.0,57.0,30.0,54.0,60.0,45.0,60.0,45.0,79.0,70.0,74.0,65.0,70.0,43.0,56.0,88.0,75.0,46.0,67.0,61.0,46.0,53.0,43.0,53.0,53.0,57.0,53.0,16.0,8.0,14.0,7.0,10.0
12508,221556,24,63.0,68,1.0,3.0,2.0,13.0,38.0,36.0,57.0,66.0,40.0,55.0,42.0,45.0,61.0,62.0,54.0,63.0,60.0,61.0,70.0,51.0,63.0,74.0,62.0,44.0,65.0,62.0,58.0,60.0,49.0,57.0,53.0,64.0,58.0,15.0,6.0,12.0,12.0,12.0
12509,243316,21,63.0,74,1.0,3.0,2.0,30.0,32.0,15.0,60.0,58.0,22.0,22.0,28.0,45.0,45.0,58.0,48.0,68.0,41.0,57.0,65.0,35.0,73.0,51.0,65.0,33.0,59.0,58.0,28.0,25.0,46.0,44.0,57.0,67.0,64.0,12.0,11.0,13.0,8.0,12.0
12510,186228,34,63.0,63,1.0,3.0,3.0,33.0,65.0,58.0,54.0,61.0,60.0,63.0,68.0,72.0,54.0,63.0,46.0,42.0,60.0,67.0,69.0,68.0,48.0,55.0,73.0,67.0,49.0,50.0,64.0,66.0,69.0,50.0,51.0,25.0,33.0,9.0,14.0,7.0,16.0,7.0
12511,213621,24,63.0,68,1.0,3.0,2.0,20.0,34.0,64.0,61.0,63.0,54.0,62.0,56.0,35.0,59.0,57.0,67.0,73.0,67.0,48.0,60.0,64.0,60.0,53.0,78.0,59.0,45.0,19.0,60.0,49.0,55.0,62.0,17.0,18.0,18.0,13.0,14.0,8.0,11.0,8.0
12512,210806,30,63.0,63,1.0,3.0,2.0,7.0,61.0,46.0,43.0,63.0,41.0,55.0,51.0,43.0,62.0,58.0,74.0,74.0,73.0,61.0,66.0,66.0,76.0,87.0,70.0,44.0,85.0,59.0,52.0,59.0,50.0,62.0,55.0,56.0,58.0,9.0,11.0,8.0,16.0,7.0
12513,152950,34,63.0,63,1.0,4.0,2.0,23.0,53.0,35.0,65.0,63.0,34.0,52.0,50.0,42.0,54.0,59.0,59.0,57.0,63.0,63.0,53.0,42.0,64.0,74.0,68.0,55.0,58.0,65.0,37.0,43.0,50.0,61.0,59.0,63.0,59.0,10.0,9.0,10.0,13.0,10.0
12514,227958,24,63.0,67,1.0,3.0,2.0,7.0,39.0,64.0,72.0,58.0,45.0,59.0,42.0,35.0,44.0,63.0,67.0,69.0,57.0,55.0,42.0,58.0,67.0,64.0,79.0,50.0,39.0,29.0,57.0,54.0,60.0,58.0,25.0,18.0,16.0,12.0,12.0,11.0,13.0,13.0
12515,233078,21,63.0,77,1.0,3.0,2.0,99.0,28.0,65.0,60.0,53.0,61.0,56.0,38.0,25.0,42.0,64.0,52.0,58.0,54.0,60.0,50.0,59.0,65.0,59.0,82.0,53.0,43.0,38.0,65.0,51.0,61.0,58.0,41.0,12.0,19.0,13.0,7.0,7.0,11.0,11.0
12516,194678,27,63.0,66,1.0,2.0,2.0,5.0,35.0,15.0,61.0,49.0,18.0,38.0,31.0,24.0,43.0,45.0,59.0,39.0,64.0,59.0,44.0,35.0,80.0,74.0,81.0,22.0,64.0,53.0,15.0,44.0,37.0,55.0,56.0,64.0,69.0,8.0,9.0,6.0,7.0,10.0
12517,198519,24,63.0,67,1.0,3.0,2.0,3.0,70.0,41.0,47.0,58.0,47.0,55.0,69.0,66.0,52.0,62.0,67.0,65.0,59.0,60.0,66.0,77.0,59.0,71.0,76.0,55.0,69.0,66.0,53.0,62.0,45.0,62.0,62.0,59.0,55.0,13.0,7.0,11.0,13.0,15.0
12518,202103,29,63.0,64,1.0,4.0,2.0,3.0,37.0,19.0,58.0,50.0,21.0,30.0,35.0,30.0,42.0,40.0,71.0,69.0,66.0,63.0,63.0,21.0,77.0,80.0,74.0,23.0,81.0,60.0,44.0,31.0,28.0,46.0,56.0,59.0,63.0,11.0,11.0,16.0,7.0,9.0
12519,229751,22,63.0,74,1.0,3.0,3.0,36.0,46.0,63.0,52.0,54.0,59.0,66.0,39.0,33.0,44.0,64.0,77.0,80.0,82.0,59.0,93.0,58.0,62.0,63.0,34.0,62.0,37.0,19.0,59.0,67.0,68.0,57.0,59.0,21.0,17.0,11.0,6.0,13.0,6.0,14.0
12520,237943,23,63.0,69,1.0,3.0,2.0,24.0,43.0,32.0,63.0,55.0,32.0,46.0,32.0,29.0,49.0,56.0,63.0,64.0,46.0,54.0,56.0,55.0,62.0,68.0,73.0,44.0,55.0,60.0,41.0,35.0,40.0,48.0,61.0,64.0,62.0,12.0,15.0,11.0,9.0,14.0
12521,242551,20,63.0,77,1.0,3.0,2.0,22.0,58.0,35.0,39.0,66.0,35.0,59.0,41.0,35.0,59.0,58.0,75.0,76.0,72.0,56.0,76.0,44.0,73.0,74.0,63.0,37.0,52.0,53.0,47.0,43.0,40.0,48.0,57.0,64.0,60.0,10.0,5.0,13.0,11.0,13.0
12522,200312,32,63.0,63,1.0,3.0,2.0,29.0,32.0,61.0,62.0,56.0,57.0,57.0,49.0,31.0,54.0,61.0,67.0,69.0,75.0,58.0,70.0,62.0,79.0,68.0,79.0,59.0,30.0,31.0,59.0,37.0,54.0,63.0,31.0,21.0,22.0,12.0,14.0,6.0,12.0,14.0
12523,245368,19,63.0,75,1.0,2.0,3.0,19.0,34.0,65.0,54.0,55.0,59.0,72.0,60.0,37.0,41.0,66.0,72.0,75.0,68.0,56.0,63.0,67.0,54.0,50.0,66.0,56.0,32.0,17.0,48.0,51.0,71.0,50.0,19.0,16.0,21.0,9.0,8.0,9.0,11.0,14.0
12524,186488,35,63.0,63,1.0,1.0,1.0,27.0,22.0,11.0,5.0,24.0,8.0,6.0,24.0,15.0,33.0,14.0,30.0,34.0,32.0,64.0,55.0,9.0,58.0,44.0,45.0,12.0,25.0,17.0,12.0,47.0,23.0,56.0,13.0,5.0,8.0,65.0,55.0,58.0,62.0,65.0
12525,211833,27,63.0,63,1.0,3.0,3.0,6.0,61.0,55.0,51.0,64.0,58.0,67.0,59.0,35.0,59.0,65.0,74.0,76.0,82.0,64.0,87.0,72.0,76.0,92.0,63.0,60.0,78.0,57.0,56.0,60.0,42.0,59.0,58.0,63.0,57.0,13.0,13.0,10.0,12.0,15.0
12526,227705,24,63.0,66,1.0,2.0,2.0,33.0,23.0,18.0,56.0,43.0,32.0,37.0,25.0,31.0,29.0,33.0,59.0,70.0,36.0,54.0,47.0,43.0,78.0,61.0,65.0,27.0,63.0,62.0,30.0,34.0,40.0,58.0,64.0,68.0,66.0,10.0,12.0,16.0,15.0,10.0
12527,204154,25,63.0,64,1.0,3.0,2.0,14.0,62.0,52.0,35.0,60.0,53.0,67.0,62.0,48.0,52.0,61.0,78.0,76.0,77.0,62.0,77.0,65.0,72.0,59.0,45.0,51.0,60.0,19.0,54.0,62.0,52.0,51.0,25.0,28.0,16.0,6.0,8.0,6.0,8.0,11.0
12528,206202,25,63.0,66,1.0,3.0,3.0,29.0,52.0,55.0,55.0,64.0,45.0,64.0,61.0,56.0,67.0,63.0,72.0,75.0,73.0,53.0,68.0,61.0,65.0,76.0,75.0,64.0,73.0,46.0,55.0,63.0,47.0,69.0,49.0,57.0,52.0,16.0,12.0,15.0,11.0,16.0
12529,225146,22,63.0,68,1.0,2.0,2.0,20.0,42.0,52.0,58.0,63.0,40.0,61.0,45.0,37.0,60.0,63.0,78.0,76.0,74.0,59.0,75.0,60.0,70.0,85.0,74.0,51.0,89.0,60.0,53.0,60.0,50.0,62.0,61.0,62.0,60.0,7.0,12.0,8.0,12.0,14.0
12530,243322,19,63.0,79,1.0,3.0,2.0,15.0,29.0,63.0,59.0,56.0,38.0,63.0,45.0,31.0,32.0,62.0,77.0,76.0,67.0,60.0,70.0,60.0,62.0,67.0,63.0,55.0,31.0,15.0,64.0,53.0,57.0,44.0,33.0,12.0,15.0,13.0,11.0,6.0,10.0,14.0
12531,244602,18,63.0,77,1.0,3.0,3.0,26.0,59.0,53.0,22.0,61.0,58.0,72.0,69.0,57.0,53.0,70.0,78.0,72.0,82.0,52.0,91.0,60.0,66.0,50.0,37.0,56.0,40.0,22.0,44.0,62.0,52.0,58.0,38.0,34.0,46.0,7.0,6.0,8.0,11.0,10.0
12532,233083,20,63.0,69,1.0,3.0,2.0,20.0,56.0,42.0,41.0,67.0,42.0,62.0,46.0,52.0,65.0,63.0,65.0,63.0,67.0,63.0,76.0,67.0,72.0,72.0,60.0,61.0,68.0,61.0,52.0,62.0,54.0,48.0,44.0,43.0,37.0,12.0,13.0,11.0,12.0,15.0
12533,238203,26,63.0,64,1.0,3.0,2.0,6.0,52.0,41.0,59.0,57.0,23.0,62.0,47.0,61.0,55.0,60.0,79.0,76.0,62.0,47.0,59.0,33.0,62.0,73.0,69.0,36.0,58.0,63.0,59.0,34.0,35.0,62.0,68.0,61.0,60.0,12.0,10.0,9.0,6.0,6.0
12534,220540,24,63.0,66,1.0,2.0,2.0,6.0,66.0,33.0,48.0,65.0,36.0,64.0,44.0,42.0,63.0,72.0,71.0,72.0,52.0,55.0,63.0,51.0,56.0,64.0,71.0,39.0,73.0,44.0,58.0,47.0,53.0,46.0,68.0,48.0,45.0,12.0,9.0,15.0,14.0,10.0
12535,223868,21,63.0,71,1.0,4.0,1.0,32.0,21.0,20.0,22.0,25.0,11.0,11.0,20.0,10.0,24.0,23.0,33.0,41.0,32.0,55.0,41.0,31.0,64.0,24.0,44.0,17.0,19.0,16.0,11.0,33.0,23.0,34.0,14.0,22.0,18.0,63.0,60.0,65.0,64.0,63.0
12536,229500,22,63.0,73,1.0,2.0,2.0,5.0,48.0,32.0,56.0,64.0,34.0,51.0,47.0,46.0,54.0,55.0,64.0,67.0,78.0,66.0,80.0,54.0,74.0,80.0,44.0,35.0,72.0,63.0,34.0,49.0,46.0,60.0,67.0,66.0,60.0,12.0,10.0,10.0,6.0,11.0
12537,239740,19,63.0,76,1.0,3.0,3.0,14.0,50.0,42.0,38.0,62.0,45.0,67.0,57.0,64.0,55.0,65.0,82.0,82.0,90.0,59.0,90.0,64.0,53.0,56.0,30.0,40.0,49.0,18.0,53.0,60.0,50.0,58.0,28.0,19.0,20.0,13.0,13.0,8.0,6.0,14.0
12538,241020,21,63.0,73,1.0,3.0,3.0,15.0,54.0,63.0,44.0,58.0,41.0,64.0,38.0,38.0,51.0,63.0,77.0,76.0,79.0,60.0,76.0,55.0,56.0,65.0,44.0,62.0,59.0,51.0,62.0,57.0,44.0,55.0,50.0,44.0,51.0,6.0,5.0,15.0,9.0,12.0
12539,221053,24,63.0,68,1.0,3.0,2.0,3.0,58.0,33.0,58.0,59.0,35.0,60.0,41.0,34.0,45.0,61.0,72.0,75.0,66.0,59.0,64.0,33.0,55.0,72.0,68.0,32.0,62.0,58.0,50.0,36.0,45.0,54.0,45.0,65.0,65.0,13.0,15.0,10.0,15.0,8.0
12540,235389,21,63.0,69,1.0,3.0,3.0,29.0,55.0,55.0,50.0,64.0,50.0,66.0,53.0,59.0,60.0,67.0,77.0,77.0,76.0,66.0,76.0,64.0,64.0,49.0,51.0,55.0,31.0,29.0,50.0,56.0,62.0,52.0,30.0,34.0,27.0,12.0,15.0,11.0,8.0,10.0
12541,170877,30,63.0,63,1.0,2.0,1.0,21.0,17.0,11.0,16.0,19.0,15.0,15.0,15.0,11.0,24.0,14.0,42.0,23.0,37.0,63.0,39.0,23.0,63.0,32.0,58.0,13.0,30.0,14.0,10.0,42.0,11.0,59.0,20.0,13.0,15.0,61.0,65.0,64.0,60.0,61.0
12542,230270,34,63.0,63,1.0,3.0,2.0,18.0,46.0,57.0,58.0,63.0,64.0,66.0,49.0,58.0,59.0,61.0,64.0,69.0,63.0,63.0,65.0,72.0,59.0,56.0,54.0,69.0,70.0,43.0,61.0,58.0,53.0,55.0,10.0,43.0,56.0,10.0,7.0,10.0,10.0,9.0
12543,239486,21,63.0,71,1.0,2.0,3.0,29.0,45.0,57.0,54.0,61.0,69.0,65.0,66.0,52.0,56.0,67.0,68.0,73.0,79.0,65.0,75.0,72.0,44.0,57.0,51.0,61.0,43.0,24.0,63.0,58.0,65.0,54.0,21.0,25.0,28.0,14.0,15.0,14.0,12.0,14.0
12544,174206,35,63.0,63,1.0,3.0,1.0,1.0,14.0,11.0,19.0,24.0,17.0,22.0,14.0,14.0,23.0,12.0,36.0,43.0,42.0,67.0,50.0,16.0,70.0,28.0,69.0,11.0,26.0,21.0,10.0,30.0,15.0,58.0,12.0,12.0,12.0,63.0,60.0,62.0,61.0,63.0
12545,240510,19,63.0,76,1.0,3.0,3.0,46.0,45.0,62.0,51.0,58.0,48.0,62.0,48.0,42.0,35.0,65.0,75.0,78.0,71.0,59.0,73.0,59.0,66.0,62.0,64.0,59.0,66.0,21.0,64.0,57.0,64.0,57.0,20.0,16.0,16.0,9.0,7.0,10.0,13.0,11.0
12546,182398,32,63.0,63,1.0,3.0,2.0,23.0,62.0,57.0,57.0,59.0,59.0,62.0,37.0,40.0,53.0,63.0,70.0,52.0,56.0,59.0,61.0,65.0,60.0,71.0,62.0,49.0,66.0,62.0,60.0,63.0,39.0,55.0,62.0,60.0,65.0,10.0,9.0,15.0,11.0,16.0
12547,199039,28,63.0,64,1.0,3.0,2.0,16.0,46.0,32.0,51.0,65.0,29.0,51.0,42.0,23.0,61.0,59.0,46.0,53.0,63.0,65.0,57.0,65.0,49.0,63.0,77.0,56.0,71.0,60.0,56.0,58.0,24.0,58.0,53.0,62.0,54.0,6.0,12.0,8.0,10.0,8.0
12548,211839,30,63.0,63,1.0,3.0,2.0,23.0,37.0,42.0,70.0,64.0,25.0,49.0,30.0,28.0,54.0,55.0,59.0,54.0,62.0,57.0,62.0,41.0,69.0,72.0,73.0,37.0,56.0,65.0,37.0,57.0,38.0,65.0,65.0,68.0,64.0,9.0,15.0,13.0,11.0,10.0
12549,221823,33,63.0,63,1.0,2.0,3.0,31.0,64.0,29.0,61.0,64.0,29.0,65.0,53.0,34.0,56.0,63.0,74.0,50.0,60.0,63.0,46.0,23.0,48.0,67.0,73.0,28.0,56.0,58.0,43.0,39.0,39.0,50.0,57.0,66.0,64.0,9.0,11.0,14.0,14.0,14.0
12550,230015,21,63.0,70,1.0,3.0,2.0,2.0,28.0,25.0,62.0,56.0,30.0,46.0,28.0,25.0,44.0,51.0,71.0,74.0,73.0,60.0,71.0,53.0,72.0,35.0,51.0,32.0,71.0,63.0,20.0,33.0,30.0,60.0,62.0,64.0,66.0,9.0,9.0,11.0,8.0,15.0
12551,236415,22,63.0,72,1.0,3.0,2.0,13.0,30.0,28.0,68.0,52.0,25.0,30.0,28.0,30.0,49.0,45.0,55.0,59.0,56.0,59.0,55.0,56.0,74.0,56.0,64.0,25.0,59.0,60.0,25.0,27.0,35.0,42.0,59.0,66.0,64.0,7.0,9.0,6.0,12.0,15.0
12552,244863,19,63.0,79,1.0,2.0,3.0,35.0,53.0,50.0,46.0,59.0,49.0,72.0,67.0,64.0,61.0,69.0,75.0,65.0,50.0,53.0,68.0,60.0,54.0,39.0,46.0,46.0,41.0,31.0,54.0,71.0,60.0,61.0,41.0,40.0,47.0,10.0,13.0,8.0,11.0,14.0
12553,206208,27,63.0,64,1.0,4.0,2.0,2.0,57.0,32.0,44.0,58.0,31.0,59.0,52.0,41.0,43.0,57.0,74.0,67.0,79.0,60.0,81.0,58.0,66.0,73.0,57.0,35.0,59.0,62.0,41.0,42.0,41.0,58.0,64.0,63.0,64.0,15.0,9.0,15.0,7.0,14.0
12554,232064,19,63.0,79,1.0,2.0,2.0,20.0,28.0,68.0,69.0,52.0,44.0,51.0,26.0,28.0,32.0,60.0,44.0,55.0,53.0,65.0,64.0,70.0,65.0,51.0,55.0,67.0,67.0,29.0,64.0,45.0,57.0,53.0,57.0,18.0,20.0,14.0,14.0,8.0,12.0,11.0
12555,240000,18,63.0,80,1.0,3.0,3.0,8.0,55.0,65.0,50.0,64.0,52.0,64.0,56.0,55.0,54.0,64.0,65.0,61.0,74.0,51.0,71.0,59.0,55.0,48.0,54.0,62.0,49.0,30.0,53.0,64.0,52.0,56.0,31.0,29.0,24.0,12.0,10.0,13.0,7.0,11.0
12556,240256,31,63.0,63,1.0,3.0,2.0,2.0,29.0,17.0,58.0,38.0,23.0,34.0,30.0,23.0,29.0,46.0,32.0,32.0,31.0,54.0,54.0,35.0,71.0,61.0,85.0,22.0,62.0,68.0,28.0,41.0,34.0,58.0,63.0,63.0,62.0,11.0,12.0,7.0,8.0,6.0
12557,180352,30,63.0,63,1.0,3.0,3.0,8.0,58.0,58.0,55.0,65.0,54.0,65.0,53.0,57.0,62.0,62.0,65.0,66.0,68.0,57.0,55.0,62.0,61.0,70.0,65.0,62.0,68.0,52.0,56.0,65.0,58.0,63.0,57.0,53.0,51.0,16.0,11.0,13.0,10.0,11.0
12558,213889,22,63.0,71,1.0,3.0,2.0,3.0,65.0,58.0,50.0,54.0,42.0,64.0,67.0,61.0,57.0,60.0,76.0,80.0,71.0,55.0,64.0,46.0,59.0,71.0,53.0,44.0,62.0,59.0,60.0,59.0,53.0,58.0,58.0,61.0,59.0,10.0,15.0,14.0,10.0,12.0
12559,221569,26,63.0,64,1.0,2.0,2.0,17.0,43.0,62.0,59.0,52.0,59.0,60.0,55.0,32.0,44.0,59.0,67.0,66.0,70.0,62.0,49.0,64.0,54.0,71.0,78.0,61.0,30.0,12.0,58.0,50.0,60.0,49.0,50.0,33.0,25.0,7.0,8.0,7.0,7.0,11.0
12560,229249,22,63.0,70,1.0,2.0,3.0,23.0,59.0,52.0,38.0,56.0,54.0,69.0,55.0,39.0,47.0,63.0,87.0,88.0,79.0,56.0,86.0,67.0,47.0,65.0,32.0,36.0,53.0,44.0,48.0,57.0,55.0,48.0,52.0,34.0,33.0,6.0,10.0,11.0,6.0,11.0
12561,241537,31,63.0,63,1.0,3.0,2.0,3.0,28.0,17.0,61.0,58.0,22.0,33.0,27.0,22.0,54.0,43.0,53.0,55.0,33.0,59.0,55.0,38.0,77.0,56.0,69.0,23.0,59.0,58.0,24.0,35.0,39.0,52.0,63.0,67.0,66.0,6.0,7.0,10.0,8.0,10.0
12562,200578,26,63.0,64,1.0,3.0,2.0,12.0,56.0,17.0,55.0,62.0,21.0,59.0,39.0,40.0,57.0,58.0,83.0,80.0,61.0,60.0,71.0,20.0,56.0,87.0,69.0,14.0,66.0,54.0,56.0,45.0,41.0,55.0,45.0,61.0,60.0,6.0,14.0,12.0,15.0,7.0
12563,222338,21,63.0,73,1.0,3.0,2.0,21.0,28.0,23.0,60.0,59.0,29.0,41.0,30.0,32.0,52.0,52.0,66.0,67.0,57.0,62.0,53.0,38.0,70.0,48.0,72.0,20.0,60.0,66.0,28.0,38.0,35.0,56.0,58.0,60.0,60.0,7.0,10.0,10.0,8.0,12.0
12564,226946,20,63.0,75,1.0,2.0,2.0,21.0,62.0,28.0,58.0,64.0,41.0,62.0,35.0,38.0,61.0,60.0,67.0,68.0,57.0,56.0,77.0,51.0,67.0,73.0,67.0,37.0,54.0,56.0,51.0,53.0,44.0,50.0,61.0,61.0,60.0,12.0,6.0,14.0,8.0,11.0
12565,231554,20,63.0,75,1.0,4.0,2.0,2.0,61.0,40.0,56.0,62.0,32.0,62.0,34.0,35.0,58.0,62.0,73.0,76.0,66.0,55.0,64.0,45.0,49.0,72.0,62.0,29.0,52.0,54.0,48.0,54.0,38.0,53.0,57.0,63.0,62.0,13.0,7.0,6.0,5.0,14.0
12566,169602,32,63.0,63,1.0,2.0,2.0,44.0,59.0,39.0,55.0,59.0,49.0,60.0,52.0,44.0,54.0,60.0,68.0,69.0,60.0,63.0,59.0,63.0,79.0,72.0,75.0,60.0,78.0,60.0,46.0,51.0,41.0,61.0,61.0,61.0,60.0,8.0,8.0,11.0,10.0,7.0
12567,238210,28,63.0,63,1.0,4.0,3.0,13.0,55.0,64.0,62.0,59.0,44.0,63.0,47.0,31.0,46.0,63.0,69.0,69.0,58.0,65.0,52.0,66.0,65.0,69.0,76.0,61.0,39.0,17.0,62.0,58.0,63.0,62.0,29.0,13.0,15.0,13.0,10.0,8.0,12.0,14.0
12568,242306,24,63.0,68,1.0,3.0,2.0,20.0,50.0,17.0,65.0,62.0,22.0,54.0,27.0,23.0,59.0,56.0,57.0,58.0,55.0,66.0,74.0,34.0,73.0,60.0,65.0,21.0,40.0,64.0,41.0,34.0,32.0,57.0,65.0,67.0,66.0,13.0,6.0,13.0,15.0,6.0
12569,242562,19,63.0,80,1.0,3.0,2.0,3.0,38.0,26.0,64.0,47.0,31.0,42.0,34.0,30.0,42.0,48.0,67.0,69.0,61.0,52.0,56.0,33.0,75.0,58.0,67.0,28.0,55.0,62.0,36.0,30.0,32.0,69.0,64.0,65.0,63.0,7.0,7.0,10.0,14.0,8.0
12570,142979,36,63.0,63,1.0,3.0,2.0,29.0,58.0,39.0,63.0,56.0,53.0,44.0,55.0,56.0,53.0,57.0,58.0,65.0,61.0,64.0,68.0,55.0,76.0,63.0,73.0,66.0,75.0,59.0,55.0,61.0,53.0,63.0,68.0,64.0,65.0,7.0,13.0,8.0,14.0,12.0
12571,224387,21,63.0,73,1.0,4.0,3.0,27.0,67.0,55.0,55.0,58.0,32.0,68.0,40.0,45.0,41.0,68.0,65.0,67.0,69.0,57.0,66.0,55.0,63.0,44.0,54.0,50.0,44.0,16.0,65.0,54.0,48.0,66.0,45.0,59.0,60.0,13.0,7.0,13.0,9.0,6.0
12572,229507,28,63.0,63,1.0,3.0,2.0,31.0,28.0,17.0,78.0,52.0,23.0,35.0,30.0,25.0,42.0,43.0,44.0,49.0,49.0,49.0,41.0,43.0,34.0,64.0,89.0,26.0,56.0,58.0,28.0,26.0,41.0,64.0,59.0,60.0,65.0,7.0,9.0,13.0,7.0,15.0
12573,237443,28,63.0,63,1.0,1.0,1.0,1.0,12.0,5.0,11.0,29.0,4.0,9.0,13.0,9.0,24.0,23.0,21.0,34.0,28.0,58.0,28.0,16.0,37.0,43.0,68.0,4.0,25.0,12.0,4.0,50.0,20.0,31.0,8.0,12.0,11.0,56.0,56.0,57.0,69.0,68.0
12574,192899,29,63.0,63,1.0,3.0,3.0,10.0,58.0,62.0,54.0,66.0,53.0,61.0,60.0,55.0,59.0,61.0,75.0,68.0,58.0,65.0,68.0,63.0,61.0,60.0,68.0,53.0,60.0,47.0,64.0,45.0,49.0,59.0,41.0,37.0,28.0,7.0,8.0,6.0,12.0,6.0
12575,193155,27,63.0,63,1.0,3.0,2.0,19.0,37.0,67.0,58.0,48.0,60.0,60.0,57.0,54.0,38.0,62.0,72.0,64.0,72.0,61.0,70.0,61.0,42.0,46.0,72.0,57.0,37.0,24.0,63.0,46.0,63.0,62.0,26.0,20.0,22.0,9.0,16.0,14.0,15.0,12.0
12576,219268,30,63.0,63,1.0,2.0,2.0,18.0,45.0,45.0,54.0,64.0,33.0,59.0,29.0,43.0,60.0,62.0,60.0,55.0,63.0,51.0,71.0,56.0,71.0,77.0,59.0,39.0,55.0,66.0,45.0,50.0,36.0,56.0,59.0,67.0,63.0,8.0,13.0,12.0,7.0,14.0
12577,235652,20,63.0,76,1.0,3.0,1.0,97.0,11.0,8.0,12.0,33.0,5.0,7.0,12.0,13.0,34.0,16.0,36.0,35.0,48.0,61.0,27.0,20.0,46.0,17.0,68.0,7.0,24.0,9.0,7.0,32.0,13.0,38.0,22.0,12.0,13.0,64.0,60.0,59.0,60.0,64.0
12578,241028,22,63.0,71,1.0,2.0,1.0,22.0,10.0,16.0,11.0,23.0,11.0,20.0,18.0,12.0,21.0,21.0,35.0,36.0,42.0,52.0,30.0,23.0,60.0,17.0,77.0,15.0,16.0,16.0,10.0,40.0,19.0,32.0,15.0,13.0,18.0,63.0,64.0,62.0,60.0,65.0
12579,189828,29,63.0,63,1.0,3.0,2.0,33.0,49.0,45.0,54.0,63.0,48.0,53.0,31.0,49.0,56.0,62.0,77.0,77.0,85.0,67.0,91.0,65.0,89.0,90.0,70.0,54.0,67.0,63.0,58.0,58.0,58.0,58.0,57.0,63.0,53.0,10.0,6.0,14.0,8.0,9.0
12580,202117,24,63.0,66,1.0,4.0,2.0,2.0,55.0,49.0,54.0,56.0,41.0,59.0,48.0,37.0,49.0,58.0,84.0,84.0,64.0,55.0,60.0,57.0,67.0,91.0,73.0,48.0,67.0,58.0,46.0,49.0,29.0,55.0,56.0,57.0,56.0,13.0,13.0,15.0,11.0,9.0
12581,228997,22,63.0,70,1.0,2.0,2.0,20.0,26.0,25.0,63.0,49.0,30.0,34.0,29.0,29.0,50.0,52.0,58.0,63.0,60.0,52.0,55.0,32.0,71.0,61.0,72.0,17.0,69.0,61.0,30.0,34.0,39.0,57.0,63.0,63.0,61.0,1.0,1.0,1.0,1.0,1.0
12582,231301,22,63.0,73,1.0,1.0,2.0,8.0,65.0,42.0,42.0,44.0,37.0,57.0,48.0,30.0,29.0,41.0,67.0,61.0,50.0,58.0,75.0,41.0,62.0,81.0,41.0,43.0,53.0,66.0,53.0,40.0,40.0,33.0,67.0,65.0,66.0,6.0,12.0,6.0,13.0,6.0
12583,239493,20,63.0,77,1.0,3.0,3.0,11.0,56.0,46.0,30.0,49.0,45.0,66.0,53.0,39.0,41.0,63.0,92.0,89.0,90.0,62.0,83.0,50.0,67.0,80.0,53.0,42.0,42.0,15.0,62.0,49.0,45.0,56.0,26.0,28.0,20.0,10.0,6.0,13.0,11.0,5.0
